layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,rmse,n_points,porosity,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source,oc,texture_lab,bd
KSSL_15745471,KSSL_40151.0,silt loam,0.066644344076105,1.3553888101491374,0.153674023541612,0.3989255427025525,23.3,50.4,26.3,,42.0,36.360695,-120.76308,0.005803808415553,5,0.4226415094339623,0.1851214550639197,0.3996753407301221,0.0262489867252332,1.0100000000152844,0.6569456036865009,0.0049536187246959,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.9,sil,1.53
KSSL_118976,KSSL_18890.0,sandy loam,13.81304538117266,1.208565798755386,0.0528132728077154,0.4481123220561597,72.4,15.2,12.4,,23.0,31.709021,-110.44373,0.0041911190156103,5,0.4716981132075472,0.0534352498639671,0.4481110426832024,13.351366330093017,1.0100000000000011,0.2082707607970825,0.0041866894757187,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.6,cosl,1.4
KSSL_212872,KSSL_35225.0,silt loam,0.0184655353737925,2.437264392624773,0.1556100009999999,0.4952924120697264,1.3,75.0,23.7,,42.0,40.354889,-95.741943,0.0153750933685127,5,0.4415094339622641,0.1540564309350669,0.4868057968768466,0.0317729927302361,10.99999999999998,0.0836229710618703,0.0069602187344903,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.9,sil,1.48
KSSL_15745512,KSSL_40160.0,loam,0.0250801281339046,2.463678420313538,0.2803300009999999,0.5518058667940692,44.8,28.6,26.6,,80.5,34.455555,-111.38284,0.016069398715585,5,0.5773584905660378,0.2803300009999999,0.5486645838414572,0.0381575652038278,10.999999999683835,0.0967776832535638,0.0129100918447975,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,l,1.12
KSSL_15741128,KSSL_39425.0,silty clay,0.0171278836112177,1.1279382750145452,2.9023228183830754e-15,0.3907839449127297,2.9,53.0,44.1,,38.0,38.592171,-94.847878,0.0027409286272661,5,0.411320754716981,1.4837771944517817e-08,0.3912122857276602,0.0142639706235219,1.010000000224925,0.134300082302058,0.0026327636454553,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.7,sic,1.56
KSSL_15745484,KSSL_40153.0,sandy loam,1.1473374881577572,1.1940326996540944,0.224686885863427,0.5377332046506598,68.2,13.0,18.8,,45.0,36.377945,-120.65434,0.0010218369268734,5,0.5660377358490567,0.2288399638164998,0.5377329997610605,1.0256377186697485,1.01000075263707,0.2009121277475319,0.001007795573821,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,sl,1.15
KSSL_197841,KSSL_32337.0,sandy loam,0.1740219006669384,1.769779916045472,0.1026600009999993,0.3517370278707735,72.1,16.7,11.2,,60.0,40.224998,-75.873558,0.028156340499096,5,0.3169811320754716,0.1026600009999999,0.345142924826637,0.2118448034387039,10.99999999995451,0.0697255947032827,0.0232593084222726,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,cosl,1.81
KSSL_188163,KSSL_30551.0,sandy loam,5.561531823618067,1.2107090721538591,0.0013084573513343,0.7097931342743738,59.3,27.5,13.2,,15.5,47.044445,-121.94028,0.0148974963072027,5,0.7471698113207548,0.0049988940100579,0.709774777601896,5.15723768499033,1.01,0.2135578275674743,0.0148655859884065,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",6.1,sl,0.67
KSSL_15741142,KSSL_39427.0,silty clay,0.0189021655786208,1.1404421707336354,6.588956804604463e-10,0.4936345767682352,3.6,42.0,54.4,,41.0,37.861149,-95.783607,0.0092327135680252,5,0.3018867924528301,9.202259807426631e-16,0.4940313323039771,0.0152765564974628,1.010000000000811,0.1487239648223717,0.0091484899443096,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.9,sic,1.85
KSSL_123760,KSSL_19663.0,sandy loam,0.1056297126304091,1.1461024718811164,1.1120616155162904e-20,0.3022614095655116,58.4,24.6,17.0,,100.0,44.948608,-90.535675,0.0042460182949981,5,0.2792452830188678,2.317053109919453e-16,0.3026926188335103,0.0878419331598199,1.010000000000005,0.1515617113683302,0.0039725906196472,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.02,sl,1.91
KSSL_198497,KSSL_32454.0,sandy loam,0.4326547944975517,1.2615523052925617,4.773866110196661e-22,0.4829905226031574,56.7,33.6,9.7,,34.0,44.050919,-115.44322,0.0083541579566257,5,0.5094339622641508,8.902487133756408e-17,0.4828407455744107,0.3463952771174403,1.01,0.2723298251064956,0.0072856464483361,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sl,1.3
KSSL_15748391,KSSL_40749.0,silty clay loam,0.0096083075534788,1.2212215276838465,5.498648610947722e-16,0.4371936099182736,2.5,66.9,30.6,,129.5,41.038639,-96.564003,0.016289274712847,5,0.4716981132075472,0.1904745465308214,0.4381906973135822,0.0026370317629742,1.0100000000000005,0.9797704764153472,0.0158059104205817,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,sicl,1.4
KSSL_170672,KSSL_27080.0,loam,0.5266478894048229,1.1026590585783802,3.48027686018032e-18,0.356192084847975,30.7,42.9,26.4,,35.0,45.348415,-123.08565,0.0109251523204261,5,0.3773584905660377,3.599023881800393e-21,0.35576839297162,0.467956505807947,1.01,0.1039181242355474,0.0106925075872222,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,l,1.65
KSSL_15921960,KSSL_70510.0,silt loam,0.0327609371955985,1.9384688852242773,0.1186329316989111,0.4504680267596798,6.8,72.7,20.5,,125.0,43.663456,-96.492882,0.0075946107724389,5,0.4792452830188678,0.1204628910029043,0.4516911972499918,0.0295730383105062,1.787304858376357,0.5657209707868144,0.007542024545134,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sil,1.38
KSSL_96841,KSSL_15361.0,silt loam,0.0319320530069516,2.527446997580821,0.1216000009999973,0.5021501877671486,31.3,57.2,11.5,,182.5,39.269459,-101.1199,0.01015626741035,5,0.4830188679245283,0.1216000009999999,0.4998775865853031,0.0430581415107052,10.999999646572132,0.1146004735846965,0.0096446568717508,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.16,sil,1.37
KSSL_15745510,KSSL_40160.0,silt loam,0.0659579264816029,2.226059234704441,0.1950400009999999,0.5808067231435857,25.9,55.8,18.3,,22.0,34.455555,-111.38284,0.0055852594391186,5,0.6113207547169811,0.1950400009999999,0.5807547345626204,0.0740755121753838,10.990227309979057,0.1059953710332488,0.0053006488174681,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.9,sil,1.03
KSSL_15745573,KSSL_40168.0,sandy loam,0.5996797800111654,1.532691707284067,0.0639774783964148,0.4050935045233039,72.6,18.7,8.7,,49.5,38.783382,-100.09427,0.0019363829509236,5,0.4264150943396226,0.0647116997149581,0.4050912480258277,0.5092070808060002,1.0100283373914345,0.551122034134981,0.0019017572572615,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,cosl,1.52
KSSL_170687,KSSL_27084.0,silty clay loam,0.049421745599662,1.1197714340022462,1.2955245893660572e-22,0.4014685381953402,13.3,53.0,33.7,,64.0,45.350357,-123.01092,0.0042706368402217,5,0.3547169811320754,3.876964759917254e-17,0.402308647335134,0.0427685957696156,1.01,0.1237037652066243,0.0036417102144223,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,sicl,1.7100000000000002
KSSL_118965,KSSL_18888.0,sandy loam,0.0263004711083945,2.1729523114972498,0.0780837368236278,0.3729723383696021,68.3,25.7,6.0,,94.5,31.737911,-109.98427,0.0132518250588506,5,0.411320754716981,0.0786158021745382,0.3792904388619719,0.0168302496246124,1.5159328027686167,0.98,0.0113392603579385,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.09,sl,1.56
KSSL_212031,KSSL_35066.0,loam,0.1325306759921236,1.2536316594485226,5.156083401930056e-10,0.4799536601217032,36.1,49.3,14.6,,2.5,35.267666,-111.7447,0.0090003775436764,5,0.5056603773584905,2.4255893534589503e-09,0.4798899705398797,0.1108971142769039,1.0100000000018752,0.2617855264860113,0.0086199947382772,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.5,l,1.31
KSSL_15830004,KSSL_53263.0,silty clay loam,0.0052355599794191,10.999999999551656,0.2371600009999999,0.4020551990506359,2.7,66.4,30.9,,113.0,39.614937,-97.875488,0.0152285317428914,5,0.3056603773584906,0.2370633849088621,0.4024959674928544,0.0077244775635096,10.999999999999998,0.1835007441489188,0.0144674603068607,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,sicl,1.84
KSSL_15745460,KSSL_40149.0,silty clay loam,0.0282680875500814,1.2615533319697612,0.0533164978388985,0.4175293326747603,19.6,51.3,29.1,,160.5,38.353973,-121.17292,0.0072078473466412,5,0.4150943396226415,3.858908937777732e-10,0.4164060599200747,0.0368146708659003,1.463066179263779,0.1341271555419816,0.0071491625278587,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,sicl,1.55
KSSL_96835,KSSL_15361.0,silty clay loam,0.0929832744267498,1.2560018796188366,0.1182680703785684,0.4867626379030884,13.4,47.3,39.3,,33.0,39.269459,-101.1199,0.0113263973559751,5,0.4528301886792453,0.0070662021282955,0.4855122426688986,0.1707773506504631,2.026342423639382,0.0713870367684643,0.0112112695537927,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.01,sicl,1.45
KSSL_170695,KSSL_27087.0,clay,0.1005014618413003,1.0804660217411433,2.4213283327864805e-17,0.4390848525686578,11.4,39.0,49.6,,101.5,45.277195,-123.0508,0.0053220823265663,5,0.4226415094339623,2.173982420888148e-16,0.4393726697710772,0.091728628097817,1.01,0.0815385675831782,0.0050897822144948,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,c,1.53
KSSL_15938383,KSSL_73393.0,clay,1.150243440430051,1.125687768469955,1.458581530639568e-10,0.476689709695191,18.2,39.8,42.0,,6.5,38.99651,-115.42478,0.004208285330195,5,0.5018867924528303,6.447500850370355e-17,0.4766698782603965,1.087604309152452,1.0100000015800203,0.1256057321790915,0.0041106842081996,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.6,c,1.3199999999999998
KSSL_170712,KSSL_27091.0,sandy loam,0.0188952655901919,2.0138294956377116,0.1790241786580396,0.4505358949197623,58.7,22.2,19.1,,85.0,45.326557,-123.14939,0.007923750611354,5,0.4830188679245283,0.1840725189018707,0.4530920569230651,0.0109611994737889,1.5398563261239753,0.98,0.0071107587899847,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,fsl,1.37
KSSL_162001,KSSL_25397.0,loam,0.2643254567191149,1.176420520523201,7.753543590042611e-09,0.4542434452533138,37.8,40.6,21.6,,58.5,43.288208,-116.84515,0.0100351978928741,5,0.4792452830188678,0.048749424743489,0.4537428877578761,0.1792775448696543,1.01,0.2302285381608096,0.0096906487518889,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.7,l,1.38
KSSL_183843,KSSL_29798.0,clay,0.027661207063542,1.9786495240854032,0.2511027787554289,0.4526599889729982,23.1,36.0,40.9,,61.0,6.6727777,-1.65,0.0105278436413862,5,0.490566037735849,0.2533998033564562,0.4582867557341976,0.0166793906113577,1.3554467806204262,0.98,0.0096732170568595,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,c,1.35
KSSL_161995,KSSL_25396.0,loamy sand,0.3273167233543638,1.4239774193092327,0.0058171581167985,0.475882828361128,78.1,17.4,4.5,,105.0,43.760433,-116.10069,0.0254970190818326,5,0.5018867924528303,0.0250829052723124,0.4745869374539807,0.164759730515971,1.01,0.5798991657456863,0.0245155544139535,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,lcos,1.3199999999999998
KSSL_207699,KSSL_34266.0,silt loam,0.0300997335890427,2.380023707037444,0.0768800009999999,0.5023773368483945,24.10623084780388,60.36772216547497,15.526046986721145,,112.5,31.868668,-104.33064,0.0043726347689585,5,0.5283018867924528,0.0744803880232759,0.5018906787368753,0.0433993114944015,10.999999928211638,0.0978883586219074,0.001960370054111,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,sil,1.25
KSSL_146264,KSSL_22876.0,sandy loam,0.1318981592865549,1.5207959417331085,0.0387393028450462,0.4286323118757629,52.1,33.4,14.5,,4.0,,,0.0289295536925335,5,0.4566037735849056,0.0598297077951243,0.4265356793072081,0.0393403338900823,1.010000000000001,0.98,0.0253593711029092,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.82,fsl,1.44
KSSL_203199,KSSL_33520.0,silty clay loam,9.64746002817092,1.0893018467475648,2.715651520232481e-15,0.5054463604054368,14.4,48.6,37.0,,16.5,32.475666,-106.38639,0.0264807428375439,5,0.5320754716981132,6.623740939715833e-15,0.5054334373246299,9.53396223251976,1.0100000000019262,0.088547745376063,0.0264766959469617,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.6,sicl,1.24
KSSL_198500,KSSL_32455.0,loamy sand,0.8881278190923658,1.2563155196521558,6.943413098443933e-22,0.4933831991561278,78.9,16.7,4.4,,20.0,44.788193,-116.08869,0.0286414870537648,5,0.5207547169811321,1.1134539865078572e-16,0.4925851739137146,0.7280406867939457,1.01,0.2652039982231417,0.0280462752993639,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.7,lcos,1.27
KSSL_119006,KSSL_18895.0,loam,3.2451660520619963,1.12742014405952,8.83736817484218e-08,0.4409219917195611,49.9,29.6,20.5,,77.5,31.752356,-109.95038,0.0044261503056835,5,0.4641509433962264,9.164098726066543e-12,0.4409131326497355,3.1540320424371644,1.010002946209325,0.1266762448467597,0.0044007202174993,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.61,l,1.42
KSSL_123764,KSSL_19664.0,silt loam,0.0228448876577495,1.686592701192667,0.0293402680598065,0.3336042146739063,36.9,55.1,8.0,,25.5,44.763329,-90.649567,0.0063246764278025,5,0.3094339622641509,0.0460561390026051,0.3373854956562494,0.0101999255323595,1.2398819759216628,0.98,0.0048200669464808,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.21,sil,1.83
KSSL_15951776,KSSL_75969.0,clay loam,0.142263478619851,1.1676375917129798,1.334275010739394e-10,0.4119060823180459,22.2,49.0,28.8,,62.0,38.46796,-101.78322,0.0089573082336432,5,0.4339622641509434,6.0409970407248275e-12,0.4118823963006369,0.1270164653394788,1.010000000000176,0.170144910924754,0.0088406648902405,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.6,cl,1.5
KSSL_162002,KSSL_25397.0,loam,0.1038091200332888,1.413767270468974,0.1077559730906722,0.4476800243079401,42.7,38.4,18.9,,80.0,43.288208,-116.84515,0.0171680732596413,5,0.4754716981132074,0.1455947229659937,0.4461616476071657,0.0289321184354416,1.01,0.9133118211980936,0.015518447574262,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,l,1.39
KSSL_15742235,KSSL_39605.0,silty clay loam,0.0245846506129654,1.916764627189736,0.1693260428286525,0.4728648403081636,5.2,67.3,27.5,,140.5,39.417137,-97.139336,0.0054021842941753,5,0.430188679245283,0.170197041041937,0.4732345427575853,0.0235432564950729,1.8569245778778536,0.5105067270854242,0.0053965409763873,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,sicl,1.51
KSSL_108780,KSSL_17349.0,loam,0.0543866595556945,1.9094299891582516,0.093046204761923,0.5548869921821036,51.1,39.6,9.3,,65.0,38.991627,-112.42051,0.0019326623258798,5,0.5358490566037736,0.0976384115838683,0.5567982714513191,0.0462780522032536,1.739141121359745,0.5963964142192422,0.0002779883416286,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3399999999999999,l,1.23
KSSL_183864,KSSL_29803.0,clay,0.0048624021243067,4.085011343009192,0.2585852371363825,0.4815187928372991,35.3,13.4,51.3,,74.5,6.1358333,-0.076944403,0.0127864782807182,5,0.2188679245283019,0.2589293124620265,0.4815579921021067,0.0044601782133627,3.9540208906937617,0.9799999999741188,0.0127832163885125,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.6,c,2.07
KSSL_201055,KSSL_33088.0,loam,0.6680879443356235,1.1494536909747777,3.877409121342317e-26,0.4999899097372438,26.7,48.3,25.0,,32.5,43.165516,-119.54013,0.01586708080425,5,0.5283018867924528,1.772410690246516e-14,0.4994904411100147,0.5879928555361363,1.010000000013894,0.1516943681464956,0.0154210702275247,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.1,l,1.25
KSSL_15748396,KSSL_40750.0,silt loam,0.0029069822894481,2.717619282961942,0.1847655897417129,0.4001944928360221,5.2,72.8,22.0,,76.0,41.044498,-96.635834,0.0156213572430364,5,0.3924528301886791,0.0602511803759996,0.3991254673574854,0.0061169159462635,10.999999999867711,0.0358505602111202,0.0153930092864924,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,sil,1.61
KSSL_170708,KSSL_27090.0,clay loam,0.0013116888341942,1.4230139972705067,9.338660547329558e-20,0.335262135523777,29.5,37.3,33.2,,136.0,45.327137,-123.14714,0.0100608822226631,5,0.3358490566037735,1.2423354140422473e-29,0.3366342209595072,0.0003318773991732,1.0499254925257084,0.98,0.0098484306110519,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,cl,1.7600000000000002
KSSL_15742248,KSSL_39607.0,silty clay loam,0.0344265053261323,1.3795325377873071,0.1345638886271572,0.4214230369080463,4.9,61.8,33.3,,63.5,39.454418,-98.703575,0.002628100565596,5,0.4226415094339623,0.1831358277941732,0.4228188778831511,0.0094906012826877,1.010000000580626,0.9799494452079668,0.0011625368462766,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,sicl,1.53
KSSL_146280,KSSL_22877.0,sandy loam,0.7245972572694075,1.2432504835415474,0.047971353349307,0.4155557887872131,52.1,33.4,14.5,,4.0,,,0.0144175463397152,5,0.4377358490566038,0.0620136135196935,0.4153145776588343,0.5322487580035322,1.0100000000000031,0.2788704203140625,0.0142314822727493,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.82,fsl,1.49
KSSL_203180,KSSL_33517.0,sandy clay loam,1.084315604321845,1.1451155558024315,1.238929867003611e-09,0.4015026858890108,55.5672268907563,12.605042016806722,31.827731092436977,,26.5,32.469639,-106.35172,0.0043317897977327,5,0.4226415094339623,3.0827446430629134e-10,0.401499455268538,1.0576006889997025,1.0100010555113978,0.1442260083121636,0.0043223509531085,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,scl,1.53
KSSL_15741147,KSSL_39428.0,silty clay loam,0.0414233497545654,1.8289194709246497,0.2237200009999999,0.4490936205076216,5.5,66.8,27.7,,6.0,37.80241,-96.883362,0.0102233641933578,5,0.4716981132075472,0.2237200009999999,0.4481155716780981,0.0549357415992985,10.999999418628768,0.0666995326941531,0.0091180020612923,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",4.0,sicl,1.4
KSSL_15745469,KSSL_40151.0,silty clay loam,0.5033039014760942,1.090768976517692,1.1134431052148593e-17,0.39733164821187,6.7,56.1,37.2,,13.0,36.360695,-120.76308,0.0067492453865451,5,0.4188679245283019,2.3414651862567485e-10,0.397260525935699,0.4738415014179811,1.0100000000259055,0.0908357969442423,0.0066572706057395,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.4,sicl,1.54
KSSL_203179,KSSL_33517.0,sandy clay loam,7.092080561564854,1.1221679949112555,4.559518531361801e-09,0.4373536326590631,49.8,21.5,28.7,,12.5,32.469639,-106.35172,0.0068156384977205,5,0.4603773584905659,2.924673426735715e-11,0.4373501047210273,7.036486395991432,1.0100000495089858,0.1210772484973599,0.0068105099486771,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,scl,1.4300000000000002
KSSL_15748400,KSSL_40751.0,silt loam,0.0614146190596385,1.488420240833641,0.1294405300437622,0.4875604322799358,2.4,73.7,23.9,,4.5,41.042416,-96.635803,0.0062409102420733,5,0.5132075471698113,0.1221355326191723,0.4875345425087145,0.0732772222659607,1.8401048598102352,0.2390802192509435,0.0062222085098776,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",2.4,sil,1.29
KSSL_15748386,KSSL_40749.0,silty clay,0.0185686347952693,2.143027914853201,0.3075000009999983,0.4882295054445109,5.8,53.0,41.2,,6.0,41.038639,-96.564003,0.0063495502847635,5,0.2830188679245283,0.304890811945238,0.4867710645424833,0.0254353401307213,3.052631873318787,0.2895467002699577,0.0059474850105135,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.9,sic,1.9
KSSL_124765,KSSL_19807.0,clay,0.1928866473767994,1.188900504702759,5.859376816445159e-23,0.4533871770057182,20.4,36.3,43.3,,151.0,34.7062,-102.96742,0.0181432043070403,5,0.4830188679245283,9.667570734760796e-30,0.4520742918946357,0.1417833802634814,1.01,0.2014155895100109,0.0170588961228344,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.22,c,1.37
KSSL_178551,KSSL_28844.0,silty clay loam,0.0636184642789571,1.9614281143779768,0.176640001,0.6377592319324213,2.9,65.4,31.7,,65.0,42.444801,-95.767899,0.0218167919974197,5,0.4528301886792453,0.1726677999170075,0.624647283154626,0.1093139306840822,10.999999999988535,0.061745897974972,0.0092755748177006,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,sicl,1.45
KSSL_198482,KSSL_32451.0,loam,1.4476448315832546,1.192136361795516,1.2970909146434321e-14,0.598104991673453,42.9,37.4,19.7,,11.5,39.303665,-106.1132,0.0173114594441683,5,0.630188679245283,1.0340939131744894e-18,0.5978435893418329,1.3179680011565742,1.01000000000102,0.1935345306476668,0.0169711970148058,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",6.0,l,0.98
KSSL_15924811,KSSL_70941.0,sandy loam,1.9467930249721113,1.149684216494837,6.712272885847301e-19,0.4869921263049579,57.2,27.0,15.8,,7.5,38.048019,-111.33978,0.0185978239034072,5,0.5132075471698113,2.3917396477027145e-22,0.4867470921431934,1.8112161246637863,1.0100000000007034,0.1500428053592565,0.0184221448507396,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.7,fsl,1.29
KSSL_15745577,KSSL_40168.0,sandy loam,0.0386430993996967,1.9319403397094637,0.1031800009999913,0.3553917378635133,61.6,24.5,13.9,,151.0,38.783382,-100.09427,0.0059215338709575,5,0.3735849056603773,0.0985109388724561,0.3549068875540552,0.0545723038115023,10.99999427175267,0.0679710578620301,0.0048507584249909,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.0,cosl,1.66
KSSL_207695,KSSL_34266.0,silt loam,0.0237434756304985,2.9627320265476396,0.0609500009999999,0.5308877949287287,32.13182286302781,57.87847579814625,9.989701338825952,,9.0,31.868668,-104.33064,0.0026258014375214,5,0.5584905660377358,0.0580753348316962,0.5305663641356247,0.0322411580626936,4.966763729597818,0.3001277969601725,0.0012017993811758,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,sil,1.17
KSSL_15742255,KSSL_39608.0,clay loam,0.0071702060600997,1.1873817537238682,1.4765474769510687e-19,0.3854693872724523,22.3,40.1,37.6,,90.0,39.781193,-97.059776,0.0116910228557643,5,0.2528301886792452,2.21375634766769e-18,0.3868503360762066,0.0050583733003145,1.01,0.2124325721538733,0.0111126981693012,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,cl,1.98
KSSL_15951781,KSSL_75970.0,clay loam,0.1690842578441319,1.1470148293144409,1.9989552045654762e-07,0.4193003575526352,29.2,37.2,33.6,,27.5,38.470959,-101.77872,0.0036082273520302,5,0.4415094339622641,0.0042269560645694,0.4193020494945581,0.1529358408204136,1.01,0.1508390840029154,0.0035254549385538,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.9,cl,1.48
KSSL_208977,KSSL_34523.0,loam,0.0349747471382946,1.2797492533702326,5e-324,0.3536751505001772,33.7,41.0,25.3,,67.0,44.066109,-98.348663,0.0224099545779421,5,0.3924528301886791,5.635362925894614e-131,0.3457696084316867,0.0091116708120758,1.01,0.4525012695864693,0.0197197704818946,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,l,1.61
