layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,bd,lat,lon,source_db,rse_alpha,rse_n,oc,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
620720,138549,silty clay loam,0.0742810271601413,1.640002473,0.12244271,0.521887001,3.3000000000000003,63.2,33.5,,35.5,0.981912145,42.4448013,-95.7678986,WOSIS,0.1582675516449159,0.1777867583333541,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.12244271,0.521887001,0.0742810271601413,1.640002473,0.3902448219052167,
620721,138549,silty clay loam,0.0848926601846706,1.641134692,0.107130306,0.532773462,2.8999999999999995,65.39999999999999,31.699999999999996,,65.0,0.946395564,42.4448013,-95.7678986,WOSIS,0.167142775973773,0.1841363390143923,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.107130306,0.532773462,0.0848926601846706,1.641134692,0.3906654920679722,
620722,138549,silty clay loam,0.1199015856587111,1.554717369,0.098500112,0.541480531,2.8,65.3,31.9,,94.0,0.921590487,42.4448013,-95.7678986,WOSIS,0.1902135353188391,0.1963954314183372,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.098500112,0.541480531,0.1199015856587111,1.554717369,0.3567962769701327,
621345,138643,silt loam,0.0214181791947301,2.119644497,0.135533612,0.446372367,11.3,65.8,22.9,,71.0,1.465517241,34.84861755,-86.88493347,WOSIS,0.2155091720439726,0.3365425972347721,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1179189193054773,0.4391231259170201,0.0367115170030433,10.999999999875952,0.0620731930083414,0.0125435479264255
621346,138643,silt loam,0.0213328502597727,2.5006282,0.126765646,0.443128057,10.4,66.7,22.9,,106.5,1.26379901,34.84861755,-86.88493347,WOSIS,0.1570550564962024,0.2975914566979349,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1137324836598712,0.4380912445762274,0.035826644778327,10.999999999983704,0.0816798612269396,0.0121767615781547
621347,138643,silty clay loam,0.0187463268292434,2.873259871,0.14735703,0.454922812,11.0,60.9,28.1,,124.5,1.232368226,34.84861755,-86.88493347,WOSIS,0.1648120749527196,0.3818609366879454,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1306310329999999,0.4504480970146457,0.032333300883682,10.999999999999991,0.0887815227791124,0.0140257225170324
621351,138644,loam,0.0725567392534657,1.420054193,0.07783855,0.376775776,36.8,41.3,21.9,,20.0,1.36997539,34.4393616,-86.6874466,WOSIS,0.4093446563479013,0.4673200345842043,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.117367048154644,0.3343159189378549,0.038897799226889,10.99999999988631,0.0688049696125931,0.0099597086955059
621352,138644,loam,0.2239923048135704,1.205362667,0.002996291,0.410026371,35.5,38.8,25.7,,33.0,1.282258065,34.4393616,-86.6874466,WOSIS,0.6288379858628025,0.7683149196733019,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1261493547584201,0.3331501173679487,0.0366020628257356,10.99999999997747,0.0691787829721067,0.0095956036321172
621354,138645,clay loam,0.0191089639173418,1.840343441,0.170935758,0.417266541,39.2,33.4,27.399999999999995,,2.5,1.300300069,33.43787384,-88.7805481,WOSIS,0.2780653270746863,0.3726496200498101,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1369167007703042,0.4112473738805015,0.0370239624903418,10.99999806441742,0.0395612369194716,0.0107746672177919
621360,138645,clay loam,0.1934765404088042,1.208519588,0.009975371,0.42275731,39.8,32.2,28.000000000000004,,146.0,1.249499399,33.43787384,-88.7805481,WOSIS,0.425330530426905,0.5557491893759162,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1249111528324206,0.3871965082313452,0.0211207101779517,1.010000000000008,0.8066305304682793,0.0127436803129192
621364,138646,silty clay,4.703276960022026,1.109679142,0.0,0.585695472,1.7000000000000002,46.8,51.5,,89.0,0.837111964,33.97391891,-90.90509796,WOSIS,,,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1926870563115965,0.3911237186665807,0.0361880138522425,2.753672583876962,0.1810949621684138,0.0051843372423486
626809,139856,loamy sand,0.4565595880346499,1.263717536,1.89e-19,0.302560809,75.3,19.6,5.1,,7.5,1.539569641,41.80000687,-81.06667328,WOSIS,0.2959320913273351,0.1057022161772359,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.027055300566214,0.2283582147809931,0.027078158008264,1.010002159744526,0.641746091182569,0.0078579773031178
626812,139856,sandy loam,0.0865689131354744,1.336211233,0.0,0.285955481,62.8,30.2,7.000000000000001,,54.5,1.594654788,41.80000687,-81.06667328,WOSIS,0.1376897719584844,0.0597770717553628,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),1.954247175540605e-13,0.3017151127124345,0.0808854867226621,1.0100000000731697,0.3534806778873988,0.0049359076250105
626813,139856,sandy loam,0.1794056312808145,1.303183993,0.0,0.346059763,60.6,32.0,7.400000000000001,,85.0,1.421759861,41.80000687,-81.06667328,WOSIS,0.2046334746998734,0.0872669125378265,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.016690396173919,0.2878030352742856,0.0454237510773538,1.5078677343400375,0.3099721412632156,0.0043964600282923
626814,139856,sandy loam,0.0777959364308912,1.381912258,0.0,0.333089526,59.400000000000006,33.300000000000004,7.300000000000001,,118.0,1.459412781,41.80000687,-81.06667328,WOSIS,0.1340171805203792,0.0681655182693821,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0073294854427556,0.3039988365697639,0.0466193592073505,1.6924889653860171,0.2703591436937632,0.0032563551472025
627148,139872,silty clay loam,0.6385410048283563,1.185502046,2.54e-19,0.513662875,14.6,54.89999999999999,30.5,,5.0,0.996728296,43.7386513,-96.6190186,WOSIS,0.193140271524877,0.0676164401981851,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0970660918085658,0.4058290808342472,0.0361162506192311,1.01,0.500537551779654,0.0080808782757987
627152,139872,silt loam,0.3013611864398138,1.368225547,0.039743141,0.495006011,15.5,61.9,22.6,,109.5,1.033091203,43.7386513,-96.6190186,WOSIS,0.2076604502416654,0.2002839987633992,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0838375426236221,0.3713595344636998,0.061656971852141,2.0016341704191563,0.3592262957951502,0.002937294131061
627153,139872,silt loam,0.2157186685565407,1.389510953,0.030997149,0.485675215,8.1,72.8,19.1,,134.5,1.05390185,43.7386513,-96.6190186,WOSIS,0.180011360281646,0.1895646308051316,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0762711140153737,0.3915276804752331,0.0519761548702623,1.673092805333165,0.4716333672924411,0.0036306658385367
627154,139872,silt loam,0.1685398337862573,1.364948754,0.02754214,0.473777337,12.4,68.8,18.8,,163.5,1.08687029,43.7386513,-96.6190186,WOSIS,0.2134170178198597,0.2361787238763938,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0840911299200247,0.3948830184943233,0.0422061792918964,1.7433162371279292,0.4649375002490024,0.0052353626006263
627155,139872,silt loam,0.1406070795837518,1.392046606,0.02804942,0.469333534,13.699999999999998,68.0,18.3,,191.5,1.098380087,43.7386513,-96.6190186,WOSIS,0.2566538229288002,0.2838035154422431,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0858610841671112,0.3872113267307286,0.0376612078420824,2.1902527192626193,0.4253988577118286,0.0051482823342514
627156,139873,silty clay loam,0.5577759914955669,1.206323258,2.79e-19,0.525675991,7.8,62.1,30.1,,6.5,0.962406015,43.733333,-96.616667,WOSIS,0.2404439930047184,0.0800327804052027,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1029072190597207,0.3963159110885884,0.0215873935514473,1.1374963183460332,0.6703087340196736,0.0058160729829798
627157,139873,silty clay loam,0.350699979809619,1.237709848,0.0,0.511864428,3.6000000000000005,68.5,27.9,,25.5,0.998463902,43.733333,-96.616667,WOSIS,0.1434199809626968,0.0599928531358112,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0884713488767117,0.4333235850644399,0.0386195608163659,1.010000005097843,0.6163380451044154,0.0035132770187857
627158,139873,silty clay loam,0.7861796362672269,1.209131171,0.0,0.528081083,2.7,66.9,30.4,,51.0,0.957159398,43.733333,-96.616667,WOSIS,0.1390468631958703,0.0511308044079187,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0898200633760147,0.4010645874239028,0.0445024325293689,1.0100150119648714,0.5535318212623004,0.0029569539264751
627159,139873,silty clay loam,0.573563082296197,1.20958687,0.0,0.516797448,4.9,64.1,31.0,,79.0,0.99078341,43.733333,-96.616667,WOSIS,0.2458878356158085,0.0944510407546044,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1132987000615996,0.3889238637729836,0.0298071745135106,1.2836738992684542,0.6020770174719956,0.0017942589171173
627160,139873,silt loam,0.4166361166147461,1.250055197,0.0,0.488484532,15.9,61.0,23.1,,128.5,1.053048298,43.733333,-96.616667,WOSIS,0.2302814763137718,0.093381754429203,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0914708473352533,0.3684431964303626,0.0289816503745355,1.3633898717676631,0.64437550482728,0.003466047497175
627161,139873,silt loam,0.2455575541086915,1.303357808,0.009322876,0.501165872,9.6,68.8,21.6,,173.0,1.014214368,43.733333,-96.616667,WOSIS,0.4006521547129645,0.4137613131751006,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1037650415802604,0.387669216691141,0.0186705407246069,1.6229536763342924,0.9799999719822884,0.0051964656271731
627519,139910,silt loam,0.1106320152141659,1.301866455,0.053839743,0.443604835,6.4,67.0,26.6,,10.0,1.193015723,35.1393623,-86.1911087,WOSIS,0.1278807416871562,0.1642532721961437,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0831929044467425,0.4530225922501309,0.0721567949980194,1.01,0.4031282360196439,0.0054197156448609
627520,139910,silty clay loam,0.3067003054050058,1.304749024,0.098533246,0.494835272,5.7,57.10000000000001,37.2,,38.0,1.068111455,35.1393623,-86.1911087,WOSIS,0.2506914392182831,0.2513044209125999,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.15806411897129,0.4288456898368677,0.0277153492425818,1.0100000001682712,0.9619952118866264,0.0068616424486703
627521,139910,silty clay loam,0.0528890222451091,1.591951161,0.164270785,0.463021899,9.7,55.7,34.6,,71.0,1.296875,35.1393623,-86.1911087,WOSIS,0.3654819487902508,0.2931321660166488,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1759031853789024,0.4869962622372859,0.0275177987158447,1.0100000132958993,0.8704187089047334,0.0076546157686898
627522,139910,silty clay loam,0.1075101866590527,1.320425914,0.088391573,0.447717176,10.8,56.2,33.0,,100.0,1.194379391,35.1393623,-86.1911087,WOSIS,0.2114671575520712,0.2582517686131964,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1415693073429011,0.4065753908166826,0.0416156789445992,1.8303532054734608,0.3311967669594915,0.0047516259130562
627523,139910,silty clay,0.1836470963070977,1.261060054,0.171527719,0.460112771,7.6,43.7,48.7,,133.0,1.211180124,35.1393623,-86.1911087,WOSIS,0.1306691195353992,0.056246464271397,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1791341137607525,0.4733100008847229,0.1779038978957363,1.0100025256601095,0.2845049912487035,0.000612768234903
627525,139911,clay loam,0.2215749087608918,1.305223615,0.094553429,0.450131069,21.1,50.9,28.000000000000004,,15.0,1.174121406,35.0746651,-86.894165,WOSIS,0.1445689688028834,0.1601047546730615,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1382515287423747,0.420706663775893,0.0555992914342219,1.0321211298666728,0.58429989827703,0.0038900231906635
627526,139911,clay loam,0.1716798188984006,1.411191273,0.182103095,0.447698009,21.6,42.9,35.5,,33.0,1.251504212,35.0746651,-86.894165,WOSIS,0.1355236445710862,0.0530359577937832,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1731384865413832,0.4072328998131885,0.1487790149996651,3.9926881319864176,0.0872325080864239,8.361213173263908e-05
627527,139911,clay,0.3744948005690017,1.282825506,0.202692239,0.508919274,16.3,27.0,56.7,,53.0,1.068070703,35.0746651,-86.894165,WOSIS,0.0234468768819505,0.0273067026705858,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1983039454664474,0.4558124731247635,0.2131930538318456,2.770540810266902,0.0960913969954977,0.0006071245070403
627529,139911,clay,0.2920611348421734,1.396980206,0.21919648,0.667972662,14.2,24.0,61.8,,98.5,1.046931408,35.0746651,-86.894165,WOSIS,0.1047587879364589,0.1056477234031159,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.2035152742479425,0.999999159921581,2.1064628686692717,4.4746460971288595,0.0743666484122276,0.0037237346317675
627530,139912,silt loam,0.1430298061009621,1.276463657,0.004665551,0.463802541,14.800000000000002,66.1,19.1,,5.0,1.115985531,35.0643349,-86.5913925,WOSIS,0.4134571551439857,0.4971099438216574,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1108217003240862,0.4005051898672158,0.0206127344542912,1.501911710363923,0.7281635638642822,0.0146774470943416
627531,139912,silt loam,0.0699941516216037,1.437394512,0.087696104,0.436440136,12.9,63.7,23.4,,16.5,1.327967807,35.0643349,-86.5913925,WOSIS,0.5132642110088476,0.3487505348489603,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1068613147800714,0.4554407334460391,0.0422657036349973,1.0100005248702582,0.6057339162499568,0.0074808169575856
627532,139912,silt loam,0.0638647272004201,1.429989265,0.088494792,0.411267044,12.5,62.0,25.5,,33.0,1.283079391,35.0643349,-86.5913925,WOSIS,0.239722925515578,0.3026397065982567,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.1046427207441128,0.429002720293159,0.0412657172958355,1.0100000031560283,0.5712319170322915,0.0113010552999369
627533,139912,silty clay loam,1.541201287901577,1.148303428,0.0,0.571453615,12.9,51.1,36.0,,57.0,1.26984127,35.0643349,-86.5913925,WOSIS,,,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),1.4775227055579465e-06,0.880813723012885,31.62256595173783,1.895683483418121,0.0773538043294449,0.0161100155028645
628608,140126,loam,0.0869594917734394,1.444172365,0.003231513,0.415302665,40.5,49.8,9.7,,11.5,1.230343029,37.1865005,-86.0410309,WOSIS,0.2796230240977376,0.3127878295625168,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0546136869936171,0.3572457254532124,0.031179804697636,2.210692077812256,0.4522875251711309,0.0081726995842257
628612,140126,clay,1.1073119780964955,1.10866873,0.0,0.550455417,4.0,39.9,56.10000000000001,,114.5,0.948957584,37.1865005,-86.0410309,WOSIS,0.1968494984061183,0.0693406465687047,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),1.6867110381676094e-17,0.5006959791895657,0.3456622932635629,1.010003996435347,0.1143575768337116,0.0028909170238356
628615,140126,clay,0.4368303695961414,1.117510231,0.0,0.543257624,8.8,36.1,55.1,,179.5,0.966595593,37.1865005,-86.0410309,WOSIS,0.29489788432336,0.0999676530292923,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),2.0025893804950277e-17,0.4827650912507879,0.0686884899118263,1.01,0.1467404236536552,0.0076347828881679
629242,140239,sandy loam,9.12077968113474,1.253583026,0.026946768,0.677363751,59.3,27.500000000000004,13.2,,15.5,0.477038092,47.044445,-121.9402771,WOSIS,,,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.026946768,0.677363751,9.12077968113474,1.253583026,0.2022865823328402,
629245,140239,sandy loam,0.1711213622388889,1.187283794,0.0,0.425641076,54.6,36.8,8.6,,78.5,1.194845763,47.044445,-121.9402771,WOSIS,0.6106849228453679,0.2031537710091455,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0,0.425641076,0.1711213622388889,1.187283794,0.157741388323877,
629348,140254,sandy loam,0.7171689217010906,1.348534377,0.043220345,0.611272766,73.10000000000001,22.100000000000005,4.800000000000001,,49.5,1.073287946,48.7205544,-120.6586075,WOSIS,0.4582605942044389,0.4226952912596051,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0926260755724759,0.4191999603679338,0.0361507857097151,1.01,0.98,0.0188075758062258
629766,140369,sandy loam,0.2820429338255164,1.417788426,0.024960245,0.581416843,49.8,43.5,6.7,,3.0,0.739130435,48.7224998,-116.4630585,WOSIS,0.286095262289651,0.2808692503128366,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0711780527004997,0.4725916856702165,0.0356622490111429,1.0896790216003676,0.98,0.0180581275524337
629767,140369,sandy loam,0.2637739249386896,1.467759891,0.037350144,0.575720687,55.89999999999999,39.5,4.6,,12.5,0.904522613,48.7224998,-116.4630585,WOSIS,2.5174112638126784,0.5628311556109884,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0669153323519321,0.5186280804722676,0.0623779438901503,1.01,0.862384663498816,0.0191846177100962
629768,140369,sandy loam,0.1151657845441613,1.478382058,0.027971243,0.467404848,60.4,34.2,5.4,,30.5,1.06518283,48.7224998,-116.4630585,WOSIS,0.1881779024037354,0.2191745180376309,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.059423228224029,0.4711554709276492,0.0376148621606098,1.01,0.8991534955450067,0.0136597654381559
629769,140369,sandy loam,0.1161994375245369,1.619411564,0.03224924,0.31611638,69.5,26.200000000000003,4.3,,62.5,1.92804428,48.7224998,-116.4630585,WOSIS,0.1318365302331428,0.1665255009672373,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0297117193112816,0.4155456518525179,0.1885034707600461,1.010000000000001,0.5888524634363852,0.0078106620186276
629770,140369,loamy sand,0.2959886024279443,1.944560461,0.034245937,0.333883321,81.89999999999999,15.199999999999998,2.8999999999999995,,104.0,1.870781099,48.7224998,-116.4630585,WOSIS,0.1461121552955522,0.1714207821366767,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0261909359999999,0.9999999929456864,1.9445752798291716,5.776645315699319,0.1272805284136572,0.0055085507859687
629771,140369,loamy sand,0.2388798368454059,2.642143053,0.035685917,0.343686022,85.4,13.1,1.5,,138.0,1.838521401,48.7224998,-116.4630585,WOSIS,0.1036552086434538,0.1811490542535578,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0239007789999999,0.9999999715530128,1.0530671737061017,6.886116780739229,0.148514678816601,0.0080404378903451
629966,140421,sandy loam,0.608315619299149,1.53580711,0.025472141,0.45858778,73.0,21.7,5.3,,31.5,1.51641239,30.4711952,-88.7416916,WOSIS,0.1861345493905974,0.145981892625501,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0237690189548032,0.970078497102977,3.2137695275526608,3.8083532969114673,0.1337425760630993,0.0065255370197455
629967,140421,sandy loam,0.5336895623887873,1.472708467,0.027968615,0.422892639,72.7,21.0,6.3,,48.0,1.622119816,30.4711952,-88.7416916,WOSIS,0.1345599222584795,0.1157969082876613,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.02473609646197,0.999999192208361,4.922942877861328,3.339349185281236,0.1315726470997771,0.0048456573959577
629968,140421,sandy loam,0.4597005845013333,1.505015254,0.032688989,0.428903416,72.7,20.3,7.000000000000001,,67.0,1.606241395,30.4711952,-88.7416916,WOSIS,0.1671378620231208,0.1412818294791547,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0292396431482863,0.9999984386754928,3.795386688494592,3.3886076816465773,0.1371644899446628,0.0065657175706233
629969,140421,sandy loam,0.2531486987911264,1.653883898,0.060735825,0.419718257,71.8,19.7,8.5,,85.0,1.636363636,30.4711952,-88.7416916,WOSIS,0.2090311082180462,0.2387047447985942,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0577229991261988,0.9999990456736544,1.7382041453098156,5.431853235067821,0.1069013442174097,0.0106987065966042
629970,140421,sandy loam,0.248155444825705,1.771752684,0.083875527,0.434325998,71.2,16.5,12.3,,112.0,1.602535084,30.4711952,-88.7416916,WOSIS,0.2166577877556711,0.2672649286179872,,disturbed,GSHP disturbed_undisturbed field (Gupta et al. 2022),0.0821344222479162,0.9999974214824632,1.266751652796298,5.633475827047092,0.1232942410526296,0.011112255729658
