layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,porosity,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
HB_KIT_172,HB_Karlsruher_Institut_fuer_Technologie_49.7645_5.9748,sandy clay loam,0.2701553580561225,1.2051573117025995,1.7535966874083066e-31,0.454496668550161,49.3,24.2,26.5,35.46408491666667,4.5,49.764482,5.97479,Hohenbrink,2.51,0.49,0.016148221538064462,16,1.6331467648575487e-29,0.4554616868777908,0.18793572689852878,1.01,0.22887929398518797,0.01427254558144089
HB_KIT_173,HB_Karlsruher_Institut_fuer_Technologie_49.7164_5.9047,clay,0.051429266764510116,1.2285108018363928,3.6027593085805698e-25,0.4880852327316674,39.9,18.8,41.3,52.455225500000005,12.5,49.716359,5.90473,Hohenbrink,4.51,0.55,0.005327149937906665,9,5.768877246366919e-20,0.49224299328791804,0.041885956306874424,1.01,0.23484365904213275,0.003902373441348339
HB_KIT_174,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay,0.8712012019603435,1.2308809199439077,1.551832837400566e-14,0.6722344891761982,7.792207792207784,50.84915084915086,41.358641358641364,69.14945445833334,23.5,49.825977,5.803403,Hohenbrink,3.69,0.66,0.010793605215766496,17,9.453910227189053e-21,0.6638526366012453,0.9623843515697578,1.597611081058735,0.13970630902774886,0.010332232046105923
HB_KIT_175,HB_Karlsruher_Institut_fuer_Technologie_49.7645_5.9748,sandy clay loam,0.2649437311167551,1.194920774415239,1.1970206098122027e-18,0.4129478015016278,52.7472527472527,21.3786213786214,25.8741258741259,30.184831666666668,4.5,49.764482,5.97479,Hohenbrink,2.57,0.45,0.009802851522075256,18,1.3575551466548953e-21,0.41463189304861287,0.21526244532644406,1.0100000000000051,0.20418603750725756,0.00860047882564123
HB_KIT_176,HB_Karlsruher_Institut_fuer_Technologie_49.7066_5.8955,loamy sand,0.17365007306296312,2.418259430601937,0.004900000999999999,0.44232753121776136,86.0,4.5,9.5,102.27953816666667,85.5,49.706633,5.895522,Hohenbrink,0.41,0.46,0.02298436789847799,13,0.004900000999999999,0.4346888561440919,0.2495289119966625,10.999999999670557,0.09767981735768078,0.01602012608734414
HB_KIT_177,HB_Karlsruher_Institut_fuer_Technologie_49.7673_5.9538,silty clay loam,0.06271082450287718,1.2597345966338616,2.826072605302287e-20,0.5364982369044922,17.9,49.5,32.6,,7.5,49.767277,5.953773,Hohenbrink,3.96,0.56,0.00996833012880805,17,1.9309359728613733e-22,0.5398008866370269,0.046852966785320714,1.01,0.27724478799568386,0.007378397959732818
HB_KIT_178,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay,1.6656584577849636,1.1621750830315076,1.117546706097834e-17,0.5505790845921721,6.2,51.9,41.9,426.37208012499997,42.5,49.825977,5.803403,Hohenbrink,1.7,0.59,0.019270847760173064,17,3.9519927077580203e-16,0.5540050613553366,1.5129305747022437,1.010000000000002,0.16477680333362807,0.01891132073616182
HB_KIT_179,HB_Karlsruher_Institut_fuer_Technologie_34.9634_135.9950,sandy loam,1.153478343633465,1.2586727926816295,0.006833072044394506,0.5337228094538412,65.7657657657658,15.8158158158158,18.4184184184184,40.71821754166667,,34.963426,135.995046,Hohenbrink,3.23,0.53,0.009233537392077149,13,4.669127662126983e-22,0.49952327528766477,1.2412106487163301,5.1644579095744465,0.04470086711704072,0.00513663572152864
HB_KIT_180,HB_Karlsruher_Institut_fuer_Technologie_49.8223_5.8067,clay loam,0.5284084552478296,1.2010970469356606,2.210134757134144e-25,0.48213693767679744,24.524524524524523,39.73973973973974,35.73573573573574,72.408367875,26.5,49.822265,5.806696,Hohenbrink,2.7,0.55,0.018022220125898363,12,2.3292830557805038e-17,0.4866233885126723,0.44781517892978356,1.01,0.20948063023060928,0.01699777562828416
HB_KIT_181,HB_Karlsruher_Institut_fuer_Technologie_nan_nan,sandy clay loam,0.15160344211050214,1.233958832455674,1.0123718195952e-18,0.41606775513173166,59.4405594405594,19.4805194805195,21.0789210789211,19.9429205,,,,Hohenbrink,1.03,0.42,0.01119325966520833,18,3.401072794407051e-21,0.4181228207094375,0.1188960495110269,1.0100000000000002,0.24591946327374964,0.010235637100005458
HB_KIT_182,HB_Karlsruher_Institut_fuer_Technologie_49.7162_5.9047,clay,1.5610451946696164,1.169936761020599,1.1894432414803686e-20,0.5708729768978028,38.361638361638356,20.379620379620377,41.25874125874126,199.42920512499998,57.5,49.716222,5.904689,Hohenbrink,0.46,0.56,0.01318630794623846,15,4.080307737060002e-21,0.5755084083136423,1.4094865849943763,1.01,0.1737994769352696,0.012650917621683445
HB_KIT_183,HB_Karlsruher_Institut_fuer_Technologie_49.8256_5.8028,clay loam,0.3919380598136314,1.378278460068085,0.024596177802351096,0.5705730623401012,25.4,39.3,35.3,,3.5,49.825617,5.802813,Hohenbrink,,0.71,0.00679722667538136,11,0.02312590286074138,0.5658958779410015,0.41726124731700487,1.5168072363563951,0.2408287944272901,0.0067359437758766376
HB_KIT_184,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay loam,0.6544488963815791,1.2183376485164643,1.1921234570093071e-18,0.6060772600813108,5.9,54.8,39.3,51.261198791666665,13.5,49.825977,5.803403,Hohenbrink,4.04,0.6,0.0075181581154721,13,1.2473808341985647e-19,0.6207556748397192,0.6498418155858844,1.01000000201639,0.22105247090745947,0.007255793328803715
HB_KIT_185,HB_Karlsruher_Institut_fuer_Technologie_49.7645_5.9748,sandy clay loam,0.44247992056591073,1.165816355220137,2.3556117796476254e-21,0.3394951749103273,49.4,20.9,29.7,41.666666666666664,12.5,49.764482,5.97479,Hohenbrink,0.73,0.37,0.011424381460370501,13,4.4150824341589854e-21,0.3421538827328308,0.4055702667817963,1.010000000000002,0.1685352281673278,0.011071094016196546
HB_KIT_186,HB_Karlsruher_Institut_fuer_Technologie_49.7503_5.8680,silt loam,0.02436828495123743,1.3423767864286917,1.7125467264341976e-17,0.4227373584244042,16.0,60.8,23.2,28.170123958333335,12.5,49.75031,5.868029,Hohenbrink,1.21,0.44,0.010457672323905437,15,3.672850822907943e-18,0.4270356385388828,0.016197583324297132,1.01,0.3833721000834187,0.007895567575607786
HB_KIT_187,HB_Karlsruher_Institut_fuer_Technologie_49.1353_8.7441,silty clay loam,0.1884021659679695,1.221029431448348,3.5806895604763876e-27,0.4630173016990735,10.0,61.3,28.7,,,49.135256,8.744089,Hohenbrink,2.71,0.47,0.012170214544108741,20,7.989027145316437e-21,0.4658436180020699,0.15638668123745558,1.0100000000000002,0.22852980905026354,0.010730001910666037
HB_KIT_188,HB_Karlsruher_Institut_fuer_Technologie_49.7174_5.9032,sandy clay loam,0.05532839676391783,1.2523328154157207,2.8364530295119476e-18,0.3965252476714472,56.4,19.9,23.7,0.19942920833333333,12.5,49.717426,5.903189,Hohenbrink,1.42,0.41,0.012553890207685233,15,5.6065431769588635e-31,0.39767728844101896,0.036261019217831106,1.01,0.2813210018026474,0.011041659304350217
HB_KIT_189,HB_Karlsruher_Institut_fuer_Technologie_49.7076_5.8952,sandy loam,0.4397750004088264,1.4969475946749855,0.007700001,0.5205634152698345,78.978978978979,10.6106106106106,10.4104104104104,42.637208,27.5,49.707583,5.895247,Hohenbrink,1.13,0.53,0.029189227432358397,19,0.007700001,0.5054338663340898,0.6009075033883441,8.55641696620038,0.05083336281206884,0.022691547238931013
HB_KIT_190,HB_Karlsruher_Institut_fuer_Technologie_nan_nan,clay loam,0.037216935636830775,1.2645080451916033,7.974279385960165e-22,0.45618663041079904,23.17682317682318,42.15784215784216,34.66533466533467,5.751601083333333,,,,Hohenbrink,1.98,0.48,0.014538915948681298,16,2.581770694016663e-22,0.45763806434319526,0.02414964013505061,1.01,0.28657614228263856,0.012621799685190945
HB_KIT_191,HB_Karlsruher_Institut_fuer_Technologie_49.7173_5.9038,sandy loam,0.2324145826041976,1.1839962772817363,0.022143377174310582,0.3861235023363655,60.1,21.7,18.2,33.097009791666665,32.5,49.717257,5.903786,Hohenbrink,0.7,0.39,0.001656635280609803,16,4.120952774028844e-12,0.3852120383907143,0.2753621046796056,1.3474296433818753,0.11944532954945221,0.0014520766109694934
HB_KIT_192,HB_Karlsruher_Institut_fuer_Technologie_49.7066_5.8955,sandy loam,0.18719161126350845,1.5672713047296813,0.009200000999999996,0.4279480830353639,78.5214785214785,4.7952047952048,16.6833166833167,,,49.706633,5.895522,Hohenbrink,0.36,0.43,0.018311452210698305,16,0.009200000999999998,0.41868456596807974,0.30099643248454794,8.628612822802005,0.05174590014729977,0.01234750562395728
HB_KIT_193,HB_Karlsruher_Institut_fuer_Technologie_nan_nan,sandy loam,0.5421784157469206,1.256932132856875,8.731122414967737e-22,0.5051937240498398,59.35935935935937,21.52152152152152,19.119119119119123,72.408367875,,,,Hohenbrink,2.55,0.57,0.008358949515886272,17,6.4761886583905244e-21,0.5109274394285778,0.45126511070257475,1.0100000002066643,0.2676883338178019,0.007061786309419893
HB_KIT_194,HB_Karlsruher_Institut_fuer_Technologie_49.1313_8.4412,sandy loam,0.3581906302070241,1.5687830915472916,0.007850000999999997,0.3015145141267441,80.5,7.8,11.7,20.882801416666666,,49.1313,8.4412,Hohenbrink,0.76,0.39,0.012913316910301616,14,0.007850000999999997,0.2907395710130396,0.5187700372164418,10.999999997956467,0.04316121567176704,0.008775124269210292
HB_KIT_195,HB_Karlsruher_Institut_fuer_Technologie_49.7178_5.8900,sandy loam,0.04236022196099157,1.3144237195329478,2.3540693804292225e-19,0.5497553521639911,60.3,20.6,19.1,67.57542070833334,4.5,49.717809,5.890013,Hohenbrink,3.57,0.57,0.00973461069479994,19,1.2589631777973107e-21,0.5529942293945741,0.02909177913859179,1.01,0.33975558895825764,0.006596951612767009
HB_KIT_196,HB_Karlsruher_Institut_fuer_Technologie_49.7178_5.8900,sandy loam,0.03036956309388133,1.4411381149570346,1.0766272660260501e-23,0.5663018409180302,62.4,19.8,17.8,,4.5,49.717809,5.890013,Hohenbrink,3.73,0.6,0.0028647844016662202,8,3.004254265380495e-26,0.5694038186338864,0.028546046043030588,1.3445574832480407,0.33525525506406784,0.0027642841543315637
HB_KIT_197,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay,1.2324224738319216,1.2102939292856354,0.01078927499971252,0.6588666923637901,3.3,55.7,41.0,122.967051125,13.5,49.825977,5.803403,Hohenbrink,4.17,0.65,0.013219546692601277,17,3.483469983321386e-22,0.6450402288214586,1.58652611980241,2.7143906597052734,0.06931460438161875,0.010562453815560577
HB_KIT_198,HB_Karlsruher_Institut_fuer_Technologie_49.7505_5.8913,loam,0.055367419758050346,1.337654844544418,6.983523389005933e-22,0.5245035116522172,39.4,40.5,20.1,6.757542083333333,5.5,49.750528,5.891333,Hohenbrink,2.99,0.54,0.014921229771841295,17,1.068836975865117e-27,0.5293880376396531,0.03750067544426699,1.01,0.37325865782017015,0.010962951929252436
HB_KIT_199,HB_Karlsruher_Institut_fuer_Technologie_49.7174_5.9032,sandy loam,0.13533536871420682,1.2157617300968235,3.7767655521478817e-22,0.4199370876490766,60.1,21.0,18.9,18.188159666666667,12.5,49.717426,5.903189,Hohenbrink,1.32,0.46,0.011461523517844107,17,4.7010520391274076e-18,0.42161148182763747,0.1041688146235661,1.0100000000000124,0.23008355123551935,0.010279145661926729
HB_KIT_200,HB_Karlsruher_Institut_fuer_Technologie_49.7503_5.8680,silty clay loam,0.021034322458937615,1.3502808504361887,2.0744138799181397e-24,0.5357880473581846,14.514514514514515,58.35835835835836,27.127127127127128,72.408367875,4.5,49.75031,5.868029,Hohenbrink,3.36,0.56,0.006527506028436672,8,3.6227622025610363e-16,0.546358538433755,0.01472989882026359,1.0100000005224983,0.37870453319715025,0.003927667387759552
HB_KIT_201,HB_Karlsruher_Institut_fuer_Technologie_49.7178_5.8900,sandy clay loam,0.02118438186270807,1.620210287699544,0.01673318812353044,0.5352383026243067,60.5394605394605,18.3816183816184,21.0789210789211,,4.5,49.717809,5.890013,Hohenbrink,3.43,0.55,0.0010946016546700445,7,0.01968464515407208,0.5362794866783269,0.00974810143110313,1.4519434442320214,0.9799999996842639,0.000845478195495029
HB_KIT_202,HB_Karlsruher_Institut_fuer_Technologie_49.8054_5.8021,silty clay loam,5.013915703764603,1.1475400550852577,7.383600316305491e-19,0.5728719728761867,8.5,55.1,36.4,1229.670511125,4.5,49.805448,5.802123,Hohenbrink,3.72,0.62,0.020585376862863717,17,2.833198964769153e-23,0.5556067611231503,5.296886717187321,3.1766191674842252,0.044106839418476734,0.019764630820099147
HB_KIT_203,HB_Karlsruher_Institut_fuer_Technologie_49.7174_5.9032,sandy loam,0.07164130815402973,1.2329528184283918,9.650308914074082e-25,0.45827129950127515,58.4,21.9,19.7,39.791357749999996,12.5,49.717426,5.903189,Hohenbrink,1.63,0.47,0.014983189889909775,16,5.0858916004451463e-20,0.4600770208257139,0.05210074303929527,1.01,0.25285796020124407,0.013310994522689646
HB_KIT_204,HB_Karlsruher_Institut_fuer_Technologie_49.7173_5.9038,sandy loam,0.1579828675290884,1.2128930676076097,1.993105245127068e-16,0.3771290845807767,61.0,21.4,17.6,14.44736875,32.5,49.717257,5.903786,Hohenbrink,0.61,0.39,0.00881327177677787,18,4.0514236325725093e-26,0.37873789074145287,0.12515395449283986,1.01,0.22486798847574388,0.008360550644853292
HB_KIT_205,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay loam,1.186312197169915,1.2259087528567627,2.0136678036837767e-23,0.6270167777545447,5.1,55.3,39.6,675.75420725,24.5,49.825977,5.803403,Hohenbrink,3.24,0.69,0.01186908712698696,14,1.962798649566396e-19,0.6093005492583244,1.2082108230015094,1.733391626868185,0.12620942141398994,0.011451875132859791
HB_KIT_206,HB_Karlsruher_Institut_fuer_Technologie_34.9634_135.9950,sandy loam,2.1519458083704235,1.2454630582214001,0.008514164080588076,0.5201208072890915,64.1,17.5,18.4,18.611816333333334,,34.963426,135.995046,Hohenbrink,2.37,0.55,0.011054355919998439,12,2.2907401106956748e-14,0.47198554780430724,1.8639872704046105,5.485003978781182,0.04045912390074768,0.008257419819257789
HB_KIT_207,HB_Karlsruher_Institut_fuer_Technologie_49.7485_5.9390,sandy loam,0.3381767299988304,1.394978978215625,0.006700001,0.527391701999219,72.3,13.5,14.2,39.791357749999996,4.5,49.748512,5.938958,Hohenbrink,2.0,0.54,0.01256910266090994,14,0.006700001,0.5149125560420114,0.41038649744964695,2.142711052581773,0.16898664168967656,0.011182466942454459
HB_KIT_208,HB_Karlsruher_Institut_fuer_Technologie_49.7424_5.9651,clay loam,0.27696650935885864,1.1965125578049363,6.447686014402114e-18,0.47655299980228055,21.8,41.9,36.3,1.9942920416666665,4.5,49.74236,5.965147,Hohenbrink,1.98,0.49,0.01788523505861476,17,1.2017750081488697e-17,0.47894245195361157,0.23327931715496406,1.0100000000000064,0.20210850095755142,0.01689537690793808
HB_KIT_209,HB_Karlsruher_Institut_fuer_Technologie_49.7424_5.9651,clay loam,0.004548246908349556,1.3575260629218686,2.198769470547901e-34,0.3572227116352577,23.7,41.6,34.7,7.409497541666667,4.5,49.74236,5.965147,Hohenbrink,1.81,0.44,0.013130071345261491,8,6.555720454774436e-31,0.3640374603501168,0.004280829175323066,1.01,0.3630313781907942,0.011517814095670289
HB_KIT_210,HB_Karlsruher_Institut_fuer_Technologie_49.7495_5.9355,clay,0.04912338237498805,1.2317991594972624,5.4152125935289844e-33,0.4178962952551501,12.1,34.0,53.9,954.5281886666667,4.5,49.749458,5.93554,Hohenbrink,5.96,0.7,0.017482832707354207,10,1.6053472097703542e-52,0.4197252436563529,0.03563388075407494,1.01,0.24358345615382837,0.016641515087501946
HB_KIT_211,HB_Karlsruher_Institut_fuer_Technologie_49.7074_5.8985,sandy loam,0.2695057290684779,1.285619023625895,2.8925324420495593e-21,0.4317513498791037,60.3,20.3,19.4,57.516011041666665,47.5,49.707414,5.898467,Hohenbrink,0.49,0.45,0.006599688677066092,13,1.9324613754716928e-26,0.44131887065300496,0.23349124169798532,1.010000000000002,0.29593898112513983,0.006142418565644958
HB_KIT_212,HB_Karlsruher_Institut_fuer_Technologie_49.8019_5.9633,silt loam,0.05755469194395289,1.3235895714303356,7.638486264206338e-23,0.4770669850159359,25.8,50.4,23.8,15.128252291666668,4.5,49.801872,5.963287,Hohenbrink,3.24,0.58,0.02049731910392789,12,6.441674255610987e-19,0.48540175306445027,0.042811942902523686,1.01,0.3506162994885783,0.017619788913895148
HB_KIT_213,HB_Karlsruher_Institut_fuer_Technologie_49.7074_5.8985,loam,0.15410285893901307,1.2710022100396543,1.3752418553602242e-25,0.5005184712419507,51.2,28.9,19.9,15.480634541666667,7.5,49.707414,5.898467,Hohenbrink,2.02,0.52,0.014113321357440648,18,1.7848646317468247e-19,0.5040947545938441,0.11544156514451799,1.0100000000000044,0.2903046222994524,0.011447007706372254
HB_KIT_214,HB_Karlsruher_Institut_fuer_Technologie_49.7074_5.8985,loam,0.19837649481646383,1.2114692666133111,7.468961802037661e-32,0.42412062588544175,41.8,32.1,26.1,14.1185065,27.5,49.707414,5.898467,Hohenbrink,1.15,0.48,0.023400721050184346,16,3.2751843341286653e-25,0.4268268408906829,0.16043805288459545,1.01,0.22050200758736743,0.022111403855311417
HB_KIT_215,HB_Karlsruher_Institut_fuer_Technologie_52.2946_10.4361,sandy loam,0.20843199237592197,1.4111874202266788,0.006800000999999999,0.38446918637669797,61.7,32.2,6.1,,20.0,52.2946,10.4361,Hohenbrink,,0.4,0.007372396839870883,18,4.668455670064386e-18,0.3796567942814626,0.3251079552667908,3.1705676005792545,0.10483177740734273,0.004365804345402296
HB_KIT_216,HB_Karlsruher_Institut_fuer_Technologie_52.2946_10.4361,sandy loam,0.20064083201761013,1.4272104310201705,0.0068000009999999046,0.35036156221020337,61.7,32.2,6.1,,20.0,52.2946,10.4361,Hohenbrink,,0.41,0.00916204399669979,16,0.0039487178026225925,0.3431977541135906,0.30450905734590106,4.544209158656027,0.0776127360615289,0.0057623334898488894
HB_KIT_217,HB_Karlsruher_Institut_fuer_Technologie_52.2946_10.4361,sandy loam,0.23386553264895454,1.3108221477989677,4.105238757918833e-18,0.30818448751245364,61.7,32.2,6.1,,20.0,52.2946,10.4361,Hohenbrink,,0.39,0.006303925229912855,16,4.135065427383149e-25,0.30482872705058556,0.29561901068780455,1.9405081349916795,0.14828612689462944,0.005848158692396121
HB_KIT_218,HB_Karlsruher_Institut_fuer_Technologie_52.2946_10.4361,sandy loam,0.1484292760284442,1.3569628142572825,8.897028424533431e-24,0.34264515450338784,61.7,32.2,6.1,,20.0,52.2946,10.4361,Hohenbrink,,0.39,0.007225424699773485,14,6.849715025487453e-39,0.33592987197018953,0.20746256077057607,2.7816108003995277,0.113052212237235,0.0060810404051390285
HB_KIT_219,HB_Karlsruher_Institut_fuer_Technologie_52.2946_10.4361,sandy loam,0.28032680647898517,1.3001884151045933,1.0825742348672564e-21,0.3354658311144673,61.7,32.2,6.1,,20.0,52.2946,10.4361,Hohenbrink,,0.38,0.005866926731592472,13,4.6816049609046445e-25,0.3429279271775252,0.2301863559004067,1.010000002072067,0.3181127055638652,0.005564153858513411
HB_TUBS_001,HB_Technische_Universitaet_Braunschweig_52.1892_10.6201,silt loam,0.04507047323902866,1.4145010358547978,0.021563957849726083,0.4005516054318011,12.6,72.7,14.7,,10.0,52.189174,10.620078,Hohenbrink,1.25,0.43,0.007727505134294066,14,0.012486015569581512,0.3955035421192513,0.0596389288029942,2.042043813054198,0.1719795104316975,0.007020620663479916
HB_TUBS_002,HB_Technische_Universitaet_Braunschweig_52.1892_10.6201,silt loam,0.08791370975558307,1.2982436863746258,3.6611748529810085e-22,0.4185559613450429,11.0,73.9,15.1,,30.0,52.189174,10.620078,Hohenbrink,0.79,0.44,0.007537149965109774,18,1.6910986322152505e-17,0.4197658823796719,0.08065788680433075,1.1812038917752807,0.2582579659272598,0.007453759427487327
HB_TUBS_003,HB_Technische_Universitaet_Braunschweig_52.1892_10.6201,silt loam,0.05768460505424583,1.3490013446632743,0.008831449697087152,0.42459979914140084,13.1,72.8,14.1,,10.0,52.189174,10.620078,Hohenbrink,1.45,0.45,0.006371794667811,15,0.009136315092471687,0.4246828986278934,0.05713007162107744,1.3393504191084795,0.2618714642973709,0.006371410716999959
HB_TUBS_004,HB_Technische_Universitaet_Braunschweig_52.1892_10.6201,silt loam,0.10109795083974486,1.3075691422002391,2.041817917981814e-17,0.4161027740841895,11.8,73.0,15.2,,30.0,52.189174,10.620078,Hohenbrink,0.97,0.45,0.005729232307182823,19,0.004361093064659582,0.41736413177246157,0.08607865320199819,1.1713833570639645,0.2830566043258564,0.0056192854115406305
