layer_id,volcanic,andic,volcanic_evidence,p_andosols,wrb,km_any,volcano_any,km_holocene,volcano_holocene
Florida_ksat_data_5932,unlikely,unknown,,0.0,Acrisols,1567.5,Utila Volcanic Center,1722.0,"Yojoa, Lago"
Florida_ksat_data_5933,unlikely,unknown,,0.0,Acrisols,1567.5,Utila Volcanic Center,1722.0,"Yojoa, Lago"
Florida_ksat_data_5934,unlikely,unknown,,0.0,Acrisols,1567.5,Utila Volcanic Center,1722.0,"Yojoa, Lago"
Florida_ksat_data_5935,unlikely,unknown,,0.0,Acrisols,1567.5,Utila Volcanic Center,1722.0,"Yojoa, Lago"
Florida_ksat_data_5936,unlikely,unknown,,0.0,Acrisols,1570.5,Utila Volcanic Center,1725.4,"Yojoa, Lago"
Florida_ksat_data_5937,unlikely,unknown,,0.0,Acrisols,1570.5,Utila Volcanic Center,1725.4,"Yojoa, Lago"
Florida_ksat_data_5938,unlikely,unknown,,0.0,Acrisols,1570.5,Utila Volcanic Center,1725.4,"Yojoa, Lago"
Florida_ksat_data_5939,unlikely,unknown,,0.0,Acrisols,1570.5,Utila Volcanic Center,1725.4,"Yojoa, Lago"
Florida_ksat_data_594,unlikely,unknown,,0.0,Acrisols,1597.8,Aldama Volcanic Field,1722.4,"Chichon, El"
Florida_ksat_data_5940,unlikely,unknown,,0.0,Acrisols,1570.5,Utila Volcanic Center,1725.4,"Yojoa, Lago"
Florida_ksat_data_5941,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5942,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5943,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5944,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5945,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5946,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5947,unlikely,unknown,,0.0,Acrisols,1575.4,Utila Volcanic Center,1730.4,"Yojoa, Lago"
Florida_ksat_data_5948,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_5949,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_595,unlikely,unknown,,0.0,Acrisols,1602.5,Utila Volcanic Center,1718.0,"Chichon, El"
Florida_ksat_data_5950,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_5951,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_5952,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_5953,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_5954,unlikely,unknown,,0.0,Acrisols,1576.2,Utila Volcanic Center,1731.1,"Yojoa, Lago"
Florida_ksat_data_5955,unlikely,unknown,,0.0,Acrisols,1576.3,Utila Volcanic Center,1731.2,"Yojoa, Lago"
Florida_ksat_data_5956,unlikely,unknown,,0.0,Acrisols,1576.3,Utila Volcanic Center,1731.2,"Yojoa, Lago"
Florida_ksat_data_5957,unlikely,unknown,,0.0,Acrisols,1576.3,Utila Volcanic Center,1731.2,"Yojoa, Lago"
Florida_ksat_data_5958,unlikely,unknown,,0.0,Acrisols,1576.3,Utila Volcanic Center,1731.2,"Yojoa, Lago"
Florida_ksat_data_5959,unlikely,unknown,,0.0,Acrisols,1576.3,Utila Volcanic Center,1731.2,"Yojoa, Lago"
Florida_ksat_data_596,unlikely,unknown,,0.0,Acrisols,1602.5,Utila Volcanic Center,1718.0,"Chichon, El"
Florida_ksat_data_5960,unlikely,unknown,,0.0,Acrisols,1576.3,Utila Volcanic Center,1731.2,"Yojoa, Lago"
Florida_ksat_data_5962,unlikely,unknown,,0.0,Luvisols,1570.2,Utila Volcanic Center,1725.2,"Yojoa, Lago"
Florida_ksat_data_5963,unlikely,unknown,,0.0,Luvisols,1570.2,Utila Volcanic Center,1725.2,"Yojoa, Lago"
Florida_ksat_data_5964,unlikely,unknown,,0.0,Luvisols,1570.2,Utila Volcanic Center,1725.2,"Yojoa, Lago"
Florida_ksat_data_5965,unlikely,unknown,,0.0,Acrisols,1573.6,Utila Volcanic Center,1728.8,"Yojoa, Lago"
Florida_ksat_data_5966,unlikely,unknown,,0.0,Luvisols,1570.2,Utila Volcanic Center,1725.2,"Yojoa, Lago"
Florida_ksat_data_5967,unlikely,unknown,,0.0,Luvisols,1570.2,Utila Volcanic Center,1725.2,"Yojoa, Lago"
Florida_ksat_data_5968,unlikely,unknown,,0.0,Acrisols,1573.6,Utila Volcanic Center,1728.8,"Yojoa, Lago"
Florida_ksat_data_5969,unlikely,unknown,,0.0,Acrisols,1573.6,Utila Volcanic Center,1728.8,"Yojoa, Lago"
Florida_ksat_data_597,unlikely,unknown,,0.0,Acrisols,1501.5,Aldama Volcanic Field,1668.1,San Martin
Florida_ksat_data_5970,unlikely,unknown,,1.0,Acrisols,1574.4,Utila Volcanic Center,1729.2,"Yojoa, Lago"
Florida_ksat_data_5971,unlikely,unknown,,1.0,Acrisols,1574.4,Utila Volcanic Center,1729.2,"Yojoa, Lago"
Florida_ksat_data_5972,unlikely,unknown,,1.0,Acrisols,1574.4,Utila Volcanic Center,1729.2,"Yojoa, Lago"
Florida_ksat_data_5973,unlikely,unknown,,1.0,Acrisols,1574.4,Utila Volcanic Center,1729.2,"Yojoa, Lago"
Florida_ksat_data_5974,unlikely,unknown,,1.0,Acrisols,1574.4,Utila Volcanic Center,1729.2,"Yojoa, Lago"
Florida_ksat_data_5975,unlikely,unknown,,1.0,Acrisols,1568.7,Utila Volcanic Center,1723.7,"Yojoa, Lago"
Florida_ksat_data_5976,unlikely,unknown,,1.0,Acrisols,1568.7,Utila Volcanic Center,1723.7,"Yojoa, Lago"
Florida_ksat_data_5977,unlikely,unknown,,1.0,Acrisols,1568.7,Utila Volcanic Center,1723.7,"Yojoa, Lago"
Florida_ksat_data_5978,unlikely,unknown,,0.0,Vertisols,1285.0,"Vigie, Morne la",1527.7,"Yojoa, Lago"
Florida_ksat_data_5979,unlikely,unknown,,1.0,Acrisols,1568.7,Utila Volcanic Center,1723.7,"Yojoa, Lago"
Florida_ksat_data_598,unlikely,unknown,,0.0,Acrisols,1501.5,Aldama Volcanic Field,1668.1,San Martin
Florida_ksat_data_5980,unlikely,unknown,,1.0,Acrisols,1568.7,Utila Volcanic Center,1723.7,"Yojoa, Lago"
Florida_ksat_data_5981,unlikely,unknown,,0.0,Acrisols,1559.0,Utila Volcanic Center,1713.6,"Yojoa, Lago"
Florida_ksat_data_5982,unlikely,unknown,,0.0,Acrisols,1559.0,Utila Volcanic Center,1713.6,"Yojoa, Lago"
Florida_ksat_data_5983,unlikely,unknown,,0.0,Vertisols,1286.1,"Vigie, Morne la",1524.0,"Yojoa, Lago"
Florida_ksat_data_5984,unlikely,unknown,,0.0,Vertisols,1286.1,"Vigie, Morne la",1524.0,"Yojoa, Lago"
Florida_ksat_data_5985,unlikely,unknown,,0.0,Acrisols,1559.0,Utila Volcanic Center,1713.6,"Yojoa, Lago"
Florida_ksat_data_5986,unlikely,unknown,,0.0,Acrisols,1559.0,Utila Volcanic Center,1713.6,"Yojoa, Lago"
Florida_ksat_data_5987,unlikely,unknown,,0.0,Vertisols,1286.1,"Vigie, Morne la",1524.0,"Yojoa, Lago"
Florida_ksat_data_5988,unlikely,unknown,,0.0,Vertisols,1286.1,"Vigie, Morne la",1524.0,"Yojoa, Lago"
Florida_ksat_data_5989,unlikely,unknown,,0.0,Acrisols,1559.0,Utila Volcanic Center,1713.6,"Yojoa, Lago"
Florida_ksat_data_599,unlikely,unknown,,0.0,Acrisols,1501.5,Aldama Volcanic Field,1668.1,San Martin
Florida_ksat_data_5990,unlikely,unknown,,0.0,Luvisols,1554.5,Utila Volcanic Center,1709.4,"Yojoa, Lago"
Florida_ksat_data_5991,unlikely,unknown,,0.0,Luvisols,1554.5,Utila Volcanic Center,1709.4,"Yojoa, Lago"
Florida_ksat_data_5992,unlikely,unknown,,0.0,Luvisols,1554.5,Utila Volcanic Center,1709.4,"Yojoa, Lago"
Florida_ksat_data_5993,unlikely,unknown,,0.0,Vertisols,1286.1,"Vigie, Morne la",1524.0,"Yojoa, Lago"
Florida_ksat_data_5994,unlikely,unknown,,0.0,Luvisols,1554.5,Utila Volcanic Center,1709.4,"Yojoa, Lago"
Florida_ksat_data_5995,unlikely,unknown,,0.0,Luvisols,1554.5,Utila Volcanic Center,1709.4,"Yojoa, Lago"
Florida_ksat_data_5996,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_5997,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_5998,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_5999,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_6,unlikely,unknown,,0.0,Acrisols,1573.1,"Vigie, Morne la",1745.2,"Yojoa, Lago"
Florida_ksat_data_60,unlikely,unknown,,0.0,Cambisols,1292.3,"Vigie, Morne la",1473.9,"Yojoa, Lago"
Florida_ksat_data_600,unlikely,unknown,,0.0,Acrisols,1501.5,Aldama Volcanic Field,1668.1,San Martin
Florida_ksat_data_6000,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_6001,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_6002,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_6003,unlikely,unknown,,0.0,Acrisols,1560.9,Utila Volcanic Center,1716.2,"Yojoa, Lago"
Florida_ksat_data_6004,unlikely,unknown,,0.0,Acrisols,1559.8,Utila Volcanic Center,1714.8,"Yojoa, Lago"
Florida_ksat_data_6005,unlikely,unknown,,0.0,Acrisols,1559.8,Utila Volcanic Center,1714.8,"Yojoa, Lago"
Florida_ksat_data_6006,unlikely,unknown,,0.0,Acrisols,1559.8,Utila Volcanic Center,1714.8,"Yojoa, Lago"
Florida_ksat_data_6007,unlikely,unknown,,0.0,Acrisols,1559.8,Utila Volcanic Center,1714.8,"Yojoa, Lago"
Florida_ksat_data_6008,unlikely,unknown,,0.0,Acrisols,1559.8,Utila Volcanic Center,1714.8,"Yojoa, Lago"
Florida_ksat_data_6009,unlikely,unknown,,0.0,Acrisols,1559.8,Utila Volcanic Center,1714.8,"Yojoa, Lago"
Florida_ksat_data_601,unlikely,unknown,,0.0,Acrisols,1501.5,Aldama Volcanic Field,1668.1,San Martin
Florida_ksat_data_6010,unlikely,unknown,,0.0,Acrisols,1576.6,Utila Volcanic Center,1731.0,"Yojoa, Lago"
Florida_ksat_data_6011,unlikely,unknown,,0.0,Acrisols,1576.6,Utila Volcanic Center,1731.0,"Yojoa, Lago"
Florida_ksat_data_6012,unlikely,unknown,,0.0,Cambisols,1285.8,"Vigie, Morne la",1525.0,"Yojoa, Lago"
Florida_ksat_data_6013,unlikely,unknown,,0.0,Acrisols,1576.6,Utila Volcanic Center,1731.0,"Yojoa, Lago"
Florida_ksat_data_6014,unlikely,unknown,,0.0,Acrisols,1576.6,Utila Volcanic Center,1731.0,"Yojoa, Lago"
Florida_ksat_data_6015,unlikely,unknown,,0.0,Gleysols,1284.7,"Vigie, Morne la",1525.5,"Yojoa, Lago"
Florida_ksat_data_6016,unlikely,unknown,,0.0,Gleysols,1284.7,"Vigie, Morne la",1525.5,"Yojoa, Lago"
Florida_ksat_data_6017,unlikely,unknown,,0.0,Acrisols,1576.6,Utila Volcanic Center,1731.0,"Yojoa, Lago"
Florida_ksat_data_6018,unlikely,unknown,,0.0,Acrisols,1576.6,Utila Volcanic Center,1731.0,"Yojoa, Lago"
Florida_ksat_data_6019,unlikely,unknown,,1.0,Acrisols,1552.5,Utila Volcanic Center,1707.0,"Yojoa, Lago"
Florida_ksat_data_602,unlikely,unknown,,0.0,Acrisols,1502.9,Aldama Volcanic Field,1669.1,San Martin
Florida_ksat_data_6020,unlikely,unknown,,1.0,Acrisols,1552.5,Utila Volcanic Center,1707.0,"Yojoa, Lago"
Florida_ksat_data_6021,unlikely,unknown,,0.0,Gleysols,1284.7,"Vigie, Morne la",1525.5,"Yojoa, Lago"
Florida_ksat_data_6022,unlikely,unknown,,1.0,Acrisols,1552.5,Utila Volcanic Center,1707.0,"Yojoa, Lago"
Florida_ksat_data_6023,unlikely,unknown,,1.0,Acrisols,1552.5,Utila Volcanic Center,1707.0,"Yojoa, Lago"
Florida_ksat_data_6024,unlikely,unknown,,1.0,Acrisols,1552.5,Utila Volcanic Center,1707.0,"Yojoa, Lago"
Florida_ksat_data_6025,unlikely,unknown,,1.0,Acrisols,1552.5,Utila Volcanic Center,1707.0,"Yojoa, Lago"
Florida_ksat_data_6026,unlikely,unknown,,0.0,Vertisols,1285.0,"Vigie, Morne la",1527.7,"Yojoa, Lago"
Florida_ksat_data_6027,unlikely,unknown,,1.0,Luvisols,1558.8,Utila Volcanic Center,1713.9,"Yojoa, Lago"
Florida_ksat_data_6028,unlikely,unknown,,1.0,Luvisols,1558.8,Utila Volcanic Center,1713.9,"Yojoa, Lago"
Florida_ksat_data_6029,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_603,unlikely,unknown,,0.0,Acrisols,1502.9,Aldama Volcanic Field,1669.1,San Martin
Florida_ksat_data_6030,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_6031,unlikely,unknown,,1.0,Luvisols,1558.8,Utila Volcanic Center,1713.9,"Yojoa, Lago"
Florida_ksat_data_6032,unlikely,unknown,,1.0,Luvisols,1558.8,Utila Volcanic Center,1713.9,"Yojoa, Lago"
Florida_ksat_data_6033,unlikely,unknown,,0.0,Vertisols,1285.0,"Vigie, Morne la",1527.7,"Yojoa, Lago"
Florida_ksat_data_6034,unlikely,unknown,,0.0,Vertisols,1285.0,"Vigie, Morne la",1527.7,"Yojoa, Lago"
Florida_ksat_data_6035,unlikely,unknown,,1.0,Luvisols,1558.8,Utila Volcanic Center,1713.9,"Yojoa, Lago"
Florida_ksat_data_6036,unlikely,unknown,,0.0,Cambisols,1285.8,"Vigie, Morne la",1525.0,"Yojoa, Lago"
Florida_ksat_data_6037,unlikely,unknown,,0.0,Cambisols,1285.8,"Vigie, Morne la",1525.0,"Yojoa, Lago"
Florida_ksat_data_6038,unlikely,unknown,,0.0,Cambisols,1285.8,"Vigie, Morne la",1525.0,"Yojoa, Lago"
Florida_ksat_data_6039,unlikely,unknown,,0.0,Cambisols,1285.8,"Vigie, Morne la",1525.0,"Yojoa, Lago"
Florida_ksat_data_604,unlikely,unknown,,0.0,Acrisols,1502.9,Aldama Volcanic Field,1669.1,San Martin
Florida_ksat_data_6040,unlikely,unknown,,0.0,Acrisols,1655.4,Utila Volcanic Center,1791.5,"Chichon, El"
Florida_ksat_data_6041,unlikely,unknown,,0.0,Acrisols,1655.4,Utila Volcanic Center,1791.5,"Chichon, El"
Florida_ksat_data_6042,unlikely,unknown,,0.0,Acrisols,1655.4,Utila Volcanic Center,1791.5,"Chichon, El"
Florida_ksat_data_6043,unlikely,unknown,,0.0,Acrisols,1655.4,Utila Volcanic Center,1791.5,"Chichon, El"
Florida_ksat_data_6044,unlikely,unknown,,0.0,Acrisols,1655.4,Utila Volcanic Center,1791.5,"Chichon, El"
Florida_ksat_data_6045,unlikely,unknown,,0.0,Acrisols,1655.5,Utila Volcanic Center,1791.6,"Chichon, El"
Florida_ksat_data_6046,unlikely,unknown,,0.0,Acrisols,1655.5,Utila Volcanic Center,1791.6,"Chichon, El"
Florida_ksat_data_6047,unlikely,unknown,,0.0,Acrisols,1655.5,Utila Volcanic Center,1791.6,"Chichon, El"
Florida_ksat_data_6048,unlikely,unknown,,0.0,Acrisols,1655.5,Utila Volcanic Center,1791.6,"Chichon, El"
Florida_ksat_data_6049,unlikely,unknown,,0.0,Acrisols,1655.5,Utila Volcanic Center,1791.6,"Chichon, El"
Florida_ksat_data_605,unlikely,unknown,,0.0,Acrisols,1502.2,Aldama Volcanic Field,1668.3,San Martin
Florida_ksat_data_6050,unlikely,unknown,,0.0,Acrisols,1655.5,Utila Volcanic Center,1791.6,"Chichon, El"
Florida_ksat_data_6051,unlikely,unknown,,0.0,Acrisols,1651.6,Utila Volcanic Center,1787.8,"Chichon, El"
Florida_ksat_data_6052,unlikely,unknown,,0.0,Acrisols,1651.6,Utila Volcanic Center,1787.8,"Chichon, El"
Florida_ksat_data_6053,unlikely,unknown,,0.0,Acrisols,1651.6,Utila Volcanic Center,1787.8,"Chichon, El"
Florida_ksat_data_6054,unlikely,unknown,,0.0,Acrisols,1651.6,Utila Volcanic Center,1787.8,"Chichon, El"
Florida_ksat_data_6055,unlikely,unknown,,0.0,Acrisols,1651.6,Utila Volcanic Center,1787.8,"Chichon, El"
Florida_ksat_data_6056,unlikely,unknown,,0.0,Acrisols,1651.4,Utila Volcanic Center,1794.7,"Chichon, El"
Florida_ksat_data_6057,unlikely,unknown,,0.0,Acrisols,1651.4,Utila Volcanic Center,1794.7,"Chichon, El"
Florida_ksat_data_6058,unlikely,unknown,,0.0,Acrisols,1651.4,Utila Volcanic Center,1794.7,"Chichon, El"
Florida_ksat_data_6059,unlikely,unknown,,0.0,Acrisols,1651.4,Utila Volcanic Center,1794.7,"Chichon, El"
Florida_ksat_data_606,unlikely,unknown,,0.0,Acrisols,1502.2,Aldama Volcanic Field,1668.3,San Martin
Florida_ksat_data_6060,unlikely,unknown,,0.0,Acrisols,1651.4,Utila Volcanic Center,1794.7,"Chichon, El"
Florida_ksat_data_6061,unlikely,unknown,,0.0,Acrisols,1651.4,Utila Volcanic Center,1794.7,"Chichon, El"
Florida_ksat_data_6062,unlikely,unknown,,0.0,Acrisols,1649.9,Utila Volcanic Center,1794.5,"Chichon, El"
Florida_ksat_data_6063,unlikely,unknown,,0.0,Acrisols,1649.9,Utila Volcanic Center,1794.5,"Chichon, El"
Florida_ksat_data_6065,unlikely,unknown,,0.0,Acrisols,1649.9,Utila Volcanic Center,1794.5,"Chichon, El"
Florida_ksat_data_6066,unlikely,unknown,,0.0,Acrisols,1649.9,Utila Volcanic Center,1794.5,"Chichon, El"
Florida_ksat_data_6067,unlikely,unknown,,0.0,Acrisols,1649.9,Utila Volcanic Center,1794.5,"Chichon, El"
Florida_ksat_data_6068,unlikely,unknown,,0.0,Acrisols,1649.9,Utila Volcanic Center,1794.5,"Chichon, El"
Florida_ksat_data_6069,unlikely,unknown,,1.0,Acrisols,1650.4,Utila Volcanic Center,1797.9,"Chichon, El"
Florida_ksat_data_607,unlikely,unknown,,0.0,Acrisols,1502.2,Aldama Volcanic Field,1668.3,San Martin
Florida_ksat_data_6070,unlikely,unknown,,1.0,Acrisols,1650.4,Utila Volcanic Center,1797.9,"Chichon, El"
Florida_ksat_data_6071,unlikely,unknown,,1.0,Acrisols,1650.4,Utila Volcanic Center,1797.9,"Chichon, El"
Florida_ksat_data_6072,unlikely,unknown,,1.0,Acrisols,1650.4,Utila Volcanic Center,1797.9,"Chichon, El"
Florida_ksat_data_6073,unlikely,unknown,,1.0,Acrisols,1650.4,Utila Volcanic Center,1797.9,"Chichon, El"
Florida_ksat_data_6074,unlikely,unknown,,2.0,Cambisols,1356.2,Utila Volcanic Center,1519.1,"Yojoa, Lago"
Florida_ksat_data_6075,unlikely,unknown,,2.0,Cambisols,1356.2,Utila Volcanic Center,1519.1,"Yojoa, Lago"
Florida_ksat_data_6076,unlikely,unknown,,2.0,Cambisols,1356.2,Utila Volcanic Center,1519.1,"Yojoa, Lago"
Florida_ksat_data_6077,unlikely,unknown,,2.0,Cambisols,1356.2,Utila Volcanic Center,1519.1,"Yojoa, Lago"
Florida_ksat_data_6078,unlikely,unknown,,2.0,Cambisols,1356.2,Utila Volcanic Center,1519.1,"Yojoa, Lago"
Florida_ksat_data_608,unlikely,unknown,,0.0,Acrisols,1502.2,Aldama Volcanic Field,1668.3,San Martin
Florida_ksat_data_6080,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6081,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6082,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6083,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6084,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6085,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6086,unlikely,unknown,,1.0,Vertisols,1355.5,Utila Volcanic Center,1518.2,"Yojoa, Lago"
Florida_ksat_data_6087,unlikely,unknown,,0.0,Luvisols,1365.6,Utila Volcanic Center,1527.8,"Yojoa, Lago"
Florida_ksat_data_6088,unlikely,unknown,,0.0,Luvisols,1365.6,Utila Volcanic Center,1527.8,"Yojoa, Lago"
Florida_ksat_data_6089,unlikely,unknown,,0.0,Luvisols,1365.6,Utila Volcanic Center,1527.8,"Yojoa, Lago"
Florida_ksat_data_609,unlikely,unknown,,0.0,Acrisols,1508.4,Aldama Volcanic Field,1677.0,San Martin
Florida_ksat_data_6091,unlikely,unknown,,0.0,Luvisols,1365.6,Utila Volcanic Center,1527.8,"Yojoa, Lago"
Florida_ksat_data_6092,unlikely,unknown,,0.0,Luvisols,1365.6,Utila Volcanic Center,1527.8,"Yojoa, Lago"
Florida_ksat_data_6093,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_6094,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_6095,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_6096,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_6097,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_6098,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_6099,unlikely,unknown,,0.0,Vertisols,1361.0,Utila Volcanic Center,1523.3,"Yojoa, Lago"
Florida_ksat_data_61,unlikely,unknown,,0.0,Cambisols,1292.3,"Vigie, Morne la",1473.9,"Yojoa, Lago"
Florida_ksat_data_610,unlikely,unknown,,0.0,Acrisols,1508.4,Aldama Volcanic Field,1677.0,San Martin
Florida_ksat_data_6100,unlikely,unknown,,3.0,Vertisols,1376.2,Utila Volcanic Center,1539.1,"Yojoa, Lago"
Florida_ksat_data_6101,unlikely,unknown,,3.0,Vertisols,1376.2,Utila Volcanic Center,1539.1,"Yojoa, Lago"
Florida_ksat_data_6102,unlikely,unknown,,3.0,Vertisols,1376.2,Utila Volcanic Center,1539.1,"Yojoa, Lago"
Florida_ksat_data_6103,unlikely,unknown,,3.0,Vertisols,1376.2,Utila Volcanic Center,1539.1,"Yojoa, Lago"
Florida_ksat_data_6104,unlikely,unknown,,3.0,Vertisols,1376.2,Utila Volcanic Center,1539.1,"Yojoa, Lago"
Florida_ksat_data_6106,unlikely,unknown,,3.0,Vertisols,1376.2,Utila Volcanic Center,1539.1,"Yojoa, Lago"
Florida_ksat_data_6107,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_6108,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_6109,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_611,unlikely,unknown,,0.0,Acrisols,1508.4,Aldama Volcanic Field,1677.0,San Martin
Florida_ksat_data_6110,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_6111,unlikely,unknown,,0.0,Cambisols,1381.6,Utila Volcanic Center,1544.3,"Yojoa, Lago"
Florida_ksat_data_6112,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6113,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6114,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6115,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6116,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6117,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6118,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_6119,unlikely,unknown,,1.0,Luvisols,1380.9,Utila Volcanic Center,1543.5,"Yojoa, Lago"
Florida_ksat_data_612,unlikely,unknown,,0.0,Acrisols,1508.4,Aldama Volcanic Field,1677.0,San Martin
Florida_ksat_data_6120,unlikely,unknown,,2.0,Vertisols,1368.3,Utila Volcanic Center,1531.2,"Yojoa, Lago"
Florida_ksat_data_6121,unlikely,unknown,,2.0,Vertisols,1368.3,Utila Volcanic Center,1531.2,"Yojoa, Lago"
Florida_ksat_data_6122,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
Florida_ksat_data_6123,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
Florida_ksat_data_6124,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
Florida_ksat_data_6125,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
Florida_ksat_data_6126,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
Florida_ksat_data_6127,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
Florida_ksat_data_6128,unlikely,unknown,,0.0,Vertisols,1377.6,"Vigie, Morne la",1541.9,"Yojoa, Lago"
